DAM1A;LMGI;Emmet;Cicerone;8.05
DAM1A;LMGI;Ring;Dunbabin;1.87
DAM1A;LMGI;Arline;Boice;6.03
DAM1A;LMGI;Jacynth;Osbaldeston;6.91
DAM1A;LMGI;Sherwood;Fowler;5.86
DAM1A;LMGI;Beniamino;Feldmus;9.69
DAM1A;LMGI;Melessa;Hamper;2
DAM1A;LMGI;Chrysa;Gatecliffe;0.18
DAM1A;LMGI;Demetris;Sherston;7.37
DAM1A;LMGI;Myca;Horribine;1.14
DAM1A;LMGI;Atlanta;Collcott;5.15
DAM1A;LMGI;Beitris;MacLise;0.68
DAM1A;LMGI;Fanchon;Yanson;9.15
DAM1A;LMGI;Kelby;Rings;2.72
DAM1A;LMGI;Domingo;Shrive;6.09
DAM1A;LMGI;Ethelbert;Randleson;5.32
DAM1A;LMGI;Augie;Kroger;5.77
DAM1A;LMGI;Pepillo;Heaphy;0.08
DAM1A;LMGI;Eddie;Gout;2.91
DAM1A;LMGI;Andie;Ruxton;8.46
DAM1A;LMGI;Latia;Avramchik;0.11
DAM1A;LMGI;Liesa;Georgeson;9.47
DAM1A;LMGI;Park;Olsson;4.98
DAW1;LMGI;Dannie;Pardy;9.38
DAW1;LMGI;Samantha;Oag;5.89
DAW1;LMGI;West;Caillou;0.85
DAW1;LMGI;Janek;Jozef;2.49
DAW1;LMGI;Carmencita;Penticoot;2.3
DAW1;LMGI;Petra;O'Gorman;9.73
DAW1;LMGI;Chery;Hamber;8.42
DAW1;LMGI;Tobe;Antunes;1.22
DAW1;LMGI;Noemi;Lowe;5.13
DAW1;LMGI;Mallissa;Divisek;1.31
DAW1;LMGI;Gisele;Schimoni;8.95
DAW1;LMGI;Rosemaria;Bartens;0.72
DAW1;LMGI;Myca;Espada;3.39
DAW1;LMGI;Orsola;Lilie;4.44
DAW1;LMGI;Bettye;Gottschalk;3.21
DAW1;LMGI;Norman;Braunston;8.6
DAW1;LMGI;Gianna;Meneyer;2.53
DAW1;LMGI;Rafe;Forty;9.66
DAW1;LMGI;Paige;Danzey;1.84
DAM1B;LMGI;Vevay;Melby;0.68
DAM1B;LMGI;Berny;Sives;2.02
DAM1B;LMGI;Lishe;Byer;1.59
DAM1B;LMGI;Cornelle;Skittles;1.27
DAM1B;LMGI;Hew;Rous;0.96
DAM1B;LMGI;Marigold;Frowd;4.21
DAM1B;LMGI;Karyl;Buzin;0.93
DAM1B;LMGI;Marcelo;Gary;2.46
DAM1B;LMGI;Fredericka;Carolan;6.26
DAM1B;LMGI;Hew;Brittles;5.76
DAM1B;LMGI;Waly;Heggison;6.99
DAM1B;LMGI;Keefe;Puddicombe;1.14
DAM1B;LMGI;Odessa;Seaton;6.29
DAM1B;LMGI;Andrea;Attwell;0.47
DAM1B;LMGI;Juieta;Emett;8.58
DAM1B;LMGI;Reggi;Tynewell;4.47
DAM1B;LMGI;Catharina;McGrady;9.57
ASIR1A;LMGI;Judy;Lourenco;3.27
ASIR1A;LMGI;Kevina;McFetrich;6.28
ASIR1A;LMGI;Heidie;Reaper;7.74
ASIR1A;LMGI;Ian;Mannering;3.13
ASIR1A;LMGI;Bird;Larrat;1.7
ASIR1A;LMGI;Goldia;Yakovlev;2.06
ASIR1A;LMGI;Elysee;Achromov;8.47
ASIR1A;LMGI;Prudence;Hurdedge;9.63
ASIR1A;LMGI;Hunter;Riggs;4.66
ASIR1A;LMGI;Beniamino;Iffe;0.81
ASIR1A;LMGI;Parker;Bignell;8.29
ASIR1A;LMGI;Harriet;Eck;0.58
ASIR1A;LMGI;Kate;Jovanovic;3.23
ASIR1A;LMGI;Kasey;Newsham;8.95
ASIR1A;LMGI;Lucita;Bugbird;2.52
ASIR1A;LMGI;Bordy;Caston;2.05
ASIR1A;LMGI;Kissee;Itzkovitch;8.8
ASIR1A;LMGI;Donnell;Fishburn;9.87
ASIR1A;LMGI;Marge;Ducker;2.89
ASIR1A;LMGI;Lorne;Deely;8.35
ASIR1B;LMGI;Susannah;Searston;2.55
ASIR1B;LMGI;Charlena;Gunn;2.19
ASIR1B;LMGI;Cortie;Sallans;8.66
ASIR1B;LMGI;Linnea;Fforde;3.49
ASIR1B;LMGI;Archie;Baylay;0.51
ASIR1B;LMGI;Bel;Wilsee;0.26
ASIR1B;LMGI;Neysa;Drewry;6.19
ASIR1B;LMGI;Consuela;MacNamee;4.97
ASIR1B;LMGI;Zandra;Huygen;5.21
ASIR1B;LMGI;Maurise;Ekell;2.13
ASIR1B;LMGI;Corabella;Ladbury;6.3
ASIR1B;LMGI;Gnni;Vearnals;0.96
ASIR1B;LMGI;Jone;Chidzoy;1.56
ASIR1B;LMGI;Nicolina;Flores;0.71
ASIR1B;LMGI;Lulu;Torbeck;4.87
ASIR1B;LMGI;Maxie;Crewther;2.64
ASIR1B;LMGI;Francis;Gealy;1.8
ASIR1B;LMGI;Barthel;Rees;5.44
ASIR1B;LMGI;Shellie;Doyland;6.15
ASIR1B;LMGI;Evangelia;Tees;0.4
ASIR1B;LMGI;Genni;Northey;0.71
DAM1A;FOL;Emmet;Cicerone;5.68
DAM1A;FOL;Arline;Boice;9.96
DAM1A;FOL;Jacynth;Osbaldeston;0.82
DAM1A;FOL;Sherwood;Fowler;8.76
DAM1A;FOL;Beniamino;Feldmus;2.85
DAM1A;FOL;Melessa;Hamper;3.58
DAM1A;FOL;Demetris;Sherston;1.7
DAM1A;FOL;Myca;Horribine;4.38
DAM1A;FOL;Beitris;MacLise;3.75
DAM1A;FOL;Fanchon;Yanson;1.48
DAM1A;FOL;Kelby;Rings;0.61
DAM1A;FOL;Domingo;Shrive;5.9
DAM1A;FOL;Augie;Kroger;7.8
DAM1A;FOL;Eddie;Gout;3.14
DAM1A;FOL;Andie;Ruxton;2.24
DAM1A;FOL;Latia;Avramchik;7.86
DAM1A;FOL;Liesa;Georgeson;4.45
DAM1A;FOL;Park;Olsson;5.94
DAW1;FOL;Dannie;Pardy;0.75
DAW1;FOL;West;Caillou;9.24
DAW1;FOL;Janek;Jozef;7.57
DAW1;FOL;Petra;O'Gorman;1.68
DAW1;FOL;Chery;Hamber;9.6
DAW1;FOL;Tobe;Antunes;8.66
DAW1;FOL;Noemi;Lowe;9.46
DAW1;FOL;Gisele;Schimoni;5.92
DAW1;FOL;Rosemaria;Bartens;5.82
DAW1;FOL;Myca;Espada;8.35
DAW1;FOL;Orsola;Lilie;4.77
DAW1;FOL;Bettye;Gottschalk;2.6
DAW1;FOL;Norman;Braunston;0.17
DAW1;FOL;Gianna;Meneyer;6.3
DAW1;FOL;Rafe;Forty;5.99
DAW1;FOL;Paige;Danzey;7.12
DAM1B;FOL;Vevay;Melby;7.8
DAM1B;FOL;Berny;Sives;1.31
DAM1B;FOL;Lishe;Byer;4.63
DAM1B;FOL;Cornelle;Skittles;9.9
DAM1B;FOL;Marigold;Frowd;8.47
DAM1B;FOL;Karyl;Buzin;8.01
DAM1B;FOL;Hew;Brittles;6.53
DAM1B;FOL;Waly;Heggison;3.29
DAM1B;FOL;Keefe;Puddicombe;5.63
DAM1B;FOL;Andrea;Attwell;5.66
DAM1B;FOL;Juieta;Emett;3.05
DAM1B;FOL;Reggi;Tynewell;7.32
DAM1B;FOL;Catharina;McGrady;2.11
ASIR1A;FOL;Judy;Lourenco;3.33
ASIR1A;FOL;Kevina;McFetrich;7.69
ASIR1A;FOL;Heidie;Reaper;9.77
ASIR1A;FOL;Ian;Mannering;2.98
ASIR1A;FOL;Bird;Larrat;1.13
ASIR1A;FOL;Goldia;Yakovlev;0.84
ASIR1A;FOL;Elysee;Achromov;3.03
ASIR1A;FOL;Prudence;Hurdedge;9.6
ASIR1A;FOL;Beniamino;Iffe;2.73
ASIR1A;FOL;Parker;Bignell;5.11
ASIR1A;FOL;Harriet;Eck;6.21
ASIR1A;FOL;Kasey;Newsham;0.87
ASIR1A;FOL;Bordy;Caston;2.57
ASIR1A;FOL;Donnell;Fishburn;3.54
ASIR1A;FOL;Marge;Ducker;8.24
ASIR1A;FOL;Lorne;Deely;5.22
ASIR1B;FOL;Susannah;Searston;7.35
ASIR1B;FOL;Charlena;Gunn;5.77
ASIR1B;FOL;Cortie;Sallans;0.87
ASIR1B;FOL;Archie;Baylay;2.2
ASIR1B;FOL;Bel;Wilsee;2.77
ASIR1B;FOL;Neysa;Drewry;4.06
ASIR1B;FOL;Consuela;MacNamee;6.59
ASIR1B;FOL;Zandra;Huygen;4.02
ASIR1B;FOL;Maurise;Ekell;2.96
ASIR1B;FOL;Corabella;Ladbury;7.67
ASIR1B;FOL;Gnni;Vearnals;9.54
ASIR1B;FOL;Jone;Chidzoy;9.86
ASIR1B;FOL;Francis;Gealy;6.62
ASIR1B;FOL;Barthel;Rees;9.99
ASIR1B;FOL;Shellie;Doyland;5.2
ASIR1B;FOL;Evangelia;Tees;4.47
ASIR1B;FOL;Genni;Northey;2.73
DAM1A;ING;Emmet;Cicerone;4.43
DAM1A;ING;Ring;Dunbabin;9.41
DAM1A;ING;Jacynth;Osbaldeston;0.44
DAM1A;ING;Sherwood;Fowler;1.35
DAM1A;ING;Beniamino;Feldmus;5.25
DAM1A;ING;Melessa;Hamper;0.71
DAM1A;ING;Chrysa;Gatecliffe;8.66
DAM1A;ING;Demetris;Sherston;7.42
DAM1A;ING;Atlanta;Collcott;3.4
DAM1A;ING;Beitris;MacLise;9.06
DAM1A;ING;Fanchon;Yanson;9.52
DAM1A;ING;Domingo;Shrive;7.57
DAM1A;ING;Ethelbert;Randleson;7.78
DAM1A;ING;Augie;Kroger;1.98
DAM1A;ING;Eddie;Gout;0.84
DAM1A;ING;Andie;Ruxton;5.21
DAM1A;ING;Liesa;Georgeson;1.24
DAM1A;ING;Park;Olsson;6.14
DAW1;ING;Dannie;Pardy;6.68
DAW1;ING;Samantha;Oag;6.74
DAW1;ING;West;Caillou;8.81
DAW1;ING;Janek;Jozef;7.81
DAW1;ING;Carmencita;Penticoot;6.43
DAW1;ING;Petra;O'Gorman;6.64
DAW1;ING;Chery;Hamber;3.04
DAW1;ING;Tobe;Antunes;9.89
DAW1;ING;Noemi;Lowe;0.86
DAW1;ING;Gisele;Schimoni;9.13
DAW1;ING;Rosemaria;Bartens;3.07
DAW1;ING;Myca;Espada;8.2
DAW1;ING;Orsola;Lilie;6.51
DAW1;ING;Norman;Braunston;6.56
DAW1;ING;Gianna;Meneyer;2.15
DAW1;ING;Rafe;Forty;2.9
DAW1;ING;Paige;Danzey;10
DAM1B;ING;Vevay;Melby;8.03
DAM1B;ING;Berny;Sives;5.31
DAM1B;ING;Lishe;Byer;6.69
DAM1B;ING;Cornelle;Skittles;9.1
DAM1B;ING;Marigold;Frowd;7.52
DAM1B;ING;Karyl;Buzin;3.73
DAM1B;ING;Fredericka;Carolan;4.75
DAM1B;ING;Hew;Brittles;6.31
DAM1B;ING;Waly;Heggison;8.89
DAM1B;ING;Keefe;Puddicombe;9.75
DAM1B;ING;Odessa;Seaton;1.76
DAM1B;ING;Andrea;Attwell;1.14
DAM1B;ING;Juieta;Emett;2.25
DAM1B;ING;Reggi;Tynewell;2.59
DAM1B;ING;Catharina;McGrady;6.12
ASIR1A;ING;Kevina;McFetrich;3.22
ASIR1A;ING;Heidie;Reaper;0.27
ASIR1A;ING;Bird;Larrat;5.65
ASIR1A;ING;Goldia;Yakovlev;7.27
ASIR1A;ING;Prudence;Hurdedge;9.63
ASIR1A;ING;Hunter;Riggs;1.77
ASIR1A;ING;Parker;Bignell;1.76
ASIR1A;ING;Harriet;Eck;5.67
ASIR1A;ING;Kate;Jovanovic;6.42
ASIR1A;ING;Kasey;Newsham;3.43
ASIR1A;ING;Lucita;Bugbird;3.17
ASIR1A;ING;Bordy;Caston;3.98
ASIR1A;ING;Kissee;Itzkovitch;6.41
ASIR1A;ING;Donnell;Fishburn;7.6
ASIR1A;ING;Marge;Ducker;0.84
ASIR1A;ING;Lorne;Deely;1.12
ASIR1B;ING;Charlena;Gunn;7.59
ASIR1B;ING;Archie;Baylay;4.32
ASIR1B;ING;Bel;Wilsee;0.91
ASIR1B;ING;Neysa;Drewry;0.83
ASIR1B;ING;Consuela;MacNamee;6.21
ASIR1B;ING;Corabella;Ladbury;4.11
ASIR1B;ING;Jone;Chidzoy;4.11
ASIR1B;ING;Nicolina;Flores;3.96
ASIR1B;ING;Lulu;Torbeck;2.4
ASIR1B;ING;Maxie;Crewther;7.2
ASIR1B;ING;Francis;Gealy;4.7
ASIR1B;ING;Barthel;Rees;4.95
ASIR1B;ING;Shellie;Doyland;3
ASIR1B;ING;Evangelia;Tees;3.02
ASIR1B;ING;Genni;Northey;7.54
DAM1A;PROG;Emmet;Cicerone;5.43
DAM1A;PROG;Ring;Dunbabin;2.5
DAM1A;PROG;Arline;Boice;8.69
DAM1A;PROG;Jacynth;Osbaldeston;8.37
DAM1A;PROG;Sherwood;Fowler;1.5
DAM1A;PROG;Beniamino;Feldmus;9.45
DAM1A;PROG;Melessa;Hamper;8.56
DAM1A;PROG;Chrysa;Gatecliffe;7.3
DAM1A;PROG;Demetris;Sherston;4.5
DAM1A;PROG;Myca;Horribine;1.39
DAM1A;PROG;Atlanta;Collcott;1.32
DAM1A;PROG;Beitris;MacLise;4.44
DAM1A;PROG;Fanchon;Yanson;0.98
DAM1A;PROG;Kelby;Rings;5.85
DAM1A;PROG;Domingo;Shrive;1.69
DAM1A;PROG;Ethelbert;Randleson;8.12
DAM1A;PROG;Augie;Kroger;2.37
DAM1A;PROG;Pepillo;Heaphy;4.17
DAM1A;PROG;Eddie;Gout;2.3
DAM1A;PROG;Andie;Ruxton;9.66
DAM1A;PROG;Latia;Avramchik;10
DAM1A;PROG;Liesa;Georgeson;0.76
DAM1A;PROG;Park;Olsson;0.43
DAW1;PROG;Dannie;Pardy;9.38
DAW1;PROG;Samantha;Oag;3.7
DAW1;PROG;West;Caillou;2.91
DAW1;PROG;Janek;Jozef;9.21
DAW1;PROG;Carmencita;Penticoot;8.84
DAW1;PROG;Petra;O'Gorman;2.36
DAW1;PROG;Chery;Hamber;4.14
DAW1;PROG;Tobe;Antunes;3.77
DAW1;PROG;Noemi;Lowe;1.24
DAW1;PROG;Mallissa;Divisek;3.51
DAW1;PROG;Gisele;Schimoni;1.62
DAW1;PROG;Rosemaria;Bartens;8.42
DAW1;PROG;Myca;Espada;7.43
DAW1;PROG;Orsola;Lilie;9.08
DAW1;PROG;Bettye;Gottschalk;5.78
DAW1;PROG;Norman;Braunston;8
DAW1;PROG;Gianna;Meneyer;6.67
DAW1;PROG;Rafe;Forty;8
DAW1;PROG;Paige;Danzey;8.26
DAM1B;PROG;Vevay;Melby;1.15
DAM1B;PROG;Berny;Sives;7.11
DAM1B;PROG;Lishe;Byer;8.37
DAM1B;PROG;Cornelle;Skittles;0.2
DAM1B;PROG;Hew;Rous;3.22
DAM1B;PROG;Marigold;Frowd;0.8
DAM1B;PROG;Karyl;Buzin;9
DAM1B;PROG;Marcelo;Gary;9.13
DAM1B;PROG;Fredericka;Carolan;5.59
DAM1B;PROG;Hew;Brittles;5.32
DAM1B;PROG;Waly;Heggison;8.41
DAM1B;PROG;Keefe;Puddicombe;5.58
DAM1B;PROG;Odessa;Seaton;5.46
DAM1B;PROG;Andrea;Attwell;8.91
DAM1B;PROG;Juieta;Emett;8.69
DAM1B;PROG;Reggi;Tynewell;1.36
DAM1B;PROG;Catharina;McGrady;7.02
ASIR1A;IMSO;Judy;Lourenco;1.41
ASIR1A;IMSO;Kevina;McFetrich;1.5
ASIR1A;IMSO;Heidie;Reaper;0.16
ASIR1A;IMSO;Ian;Mannering;1.4
ASIR1A;IMSO;Bird;Larrat;6.19
ASIR1A;IMSO;Goldia;Yakovlev;9.96
ASIR1A;IMSO;Elysee;Achromov;4.81
ASIR1A;IMSO;Prudence;Hurdedge;5.2
ASIR1A;IMSO;Hunter;Riggs;8.85
ASIR1A;IMSO;Parker;Bignell;0.81
ASIR1A;IMSO;Harriet;Eck;0.54
ASIR1A;IMSO;Kate;Jovanovic;6.9
ASIR1A;IMSO;Kasey;Newsham;7.33
ASIR1A;IMSO;Lucita;Bugbird;0.41
ASIR1A;IMSO;Bordy;Caston;1.37
ASIR1A;IMSO;Kissee;Itzkovitch;0.77
ASIR1A;IMSO;Donnell;Fishburn;6.66
ASIR1A;IMSO;Marge;Ducker;5.41
ASIR1A;IMSO;Lorne;Deely;1.71
ASIR1B;IMSO;Susannah;Searston;8.1
ASIR1B;IMSO;Charlena;Gunn;3.08
ASIR1B;IMSO;Cortie;Sallans;2.62
ASIR1B;IMSO;Linnea;Fforde;1.83
ASIR1B;IMSO;Archie;Baylay;9.5
ASIR1B;IMSO;Bel;Wilsee;2.71
ASIR1B;IMSO;Neysa;Drewry;7.87
ASIR1B;IMSO;Consuela;MacNamee;7.31
ASIR1B;IMSO;Zandra;Huygen;5.59
ASIR1B;IMSO;Maurise;Ekell;1.13
ASIR1B;IMSO;Corabella;Ladbury;4.82
ASIR1B;IMSO;Gnni;Vearnals;7.43
ASIR1B;IMSO;Jone;Chidzoy;6.47
ASIR1B;IMSO;Nicolina;Flores;8.94
ASIR1B;IMSO;Lulu;Torbeck;3.18
ASIR1B;IMSO;Maxie;Crewther;2.73
ASIR1B;IMSO;Francis;Gealy;7.46
ASIR1B;IMSO;Barthel;Rees;3.96
ASIR1B;IMSO;Shellie;Doyland;3.69
ASIR1B;IMSO;Evangelia;Tees;0.98
ASIR1B;IMSO;Genni;Northey;5.04
DAM1A;BADA;Emmet;Cicerone;8.62
DAM1A;BADA;Ring;Dunbabin;5.32
DAM1A;BADA;Arline;Boice;1.31
DAM1A;BADA;Jacynth;Osbaldeston;7.95
DAM1A;BADA;Sherwood;Fowler;1.28
DAM1A;BADA;Beniamino;Feldmus;1.42
DAM1A;BADA;Melessa;Hamper;0.34
DAM1A;BADA;Chrysa;Gatecliffe;3.34
DAM1A;BADA;Demetris;Sherston;4.08
DAM1A;BADA;Myca;Horribine;2.28
DAM1A;BADA;Atlanta;Collcott;7.52
DAM1A;BADA;Beitris;MacLise;1.86
DAM1A;BADA;Fanchon;Yanson;8.69
DAM1A;BADA;Kelby;Rings;2.06
DAM1A;BADA;Domingo;Shrive;2.38
DAM1A;BADA;Ethelbert;Randleson;7.75
DAM1A;BADA;Augie;Kroger;3.76
DAM1A;BADA;Pepillo;Heaphy;8.03
DAM1A;BADA;Eddie;Gout;3.1
DAM1A;BADA;Andie;Ruxton;8.07
DAM1A;BADA;Latia;Avramchik;4.27
DAM1A;BADA;Liesa;Georgeson;7.15
DAM1A;BADA;Park;Olsson;8.43
DAW1;BADA;Dannie;Pardy;0.4
DAW1;BADA;Samantha;Oag;5.45
DAW1;BADA;West;Caillou;9.45
DAW1;BADA;Janek;Jozef;1.66
DAW1;BADA;Carmencita;Penticoot;2.04
DAW1;BADA;Petra;O'Gorman;9.61
DAW1;BADA;Chery;Hamber;6.48
DAW1;BADA;Tobe;Antunes;4.86
DAW1;BADA;Noemi;Lowe;1.59
DAW1;BADA;Mallissa;Divisek;7.46
DAW1;BADA;Gisele;Schimoni;3.17
DAW1;BADA;Rosemaria;Bartens;9.57
DAW1;BADA;Myca;Espada;8.96
DAW1;BADA;Orsola;Lilie;9.59
DAW1;BADA;Bettye;Gottschalk;2.6
DAW1;BADA;Norman;Braunston;5.1
DAW1;BADA;Gianna;Meneyer;5.26
DAW1;BADA;Rafe;Forty;9.7
DAW1;BADA;Paige;Danzey;9.9
DAM1B;BADA;Vevay;Melby;1.73
DAM1B;BADA;Berny;Sives;5.83
DAM1B;BADA;Lishe;Byer;1.3
DAM1B;BADA;Cornelle;Skittles;5.04
DAM1B;BADA;Hew;Rous;1.78
DAM1B;BADA;Marigold;Frowd;3.61
DAM1B;BADA;Karyl;Buzin;0.83
DAM1B;BADA;Marcelo;Gary;7.29
DAM1B;BADA;Fredericka;Carolan;4.28
DAM1B;BADA;Hew;Brittles;2.2
DAM1B;BADA;Waly;Heggison;5.19
DAM1B;BADA;Keefe;Puddicombe;6.17
DAM1B;BADA;Odessa;Seaton;8.51
DAM1B;BADA;Andrea;Attwell;2.24
DAM1B;BADA;Juieta;Emett;7.57
DAM1B;BADA;Reggi;Tynewell;8.95
DAM1B;BADA;Catharina;McGrady;8.85
ASIR1A;PARE;Judy;Lourenco;5.41
ASIR1A;PARE;Kevina;McFetrich;0.02
ASIR1A;PARE;Heidie;Reaper;2.36
ASIR1A;PARE;Ian;Mannering;2.55
ASIR1A;PARE;Bird;Larrat;9.56
ASIR1A;PARE;Goldia;Yakovlev;7.57
ASIR1A;PARE;Elysee;Achromov;4.48
ASIR1A;PARE;Prudence;Hurdedge;9.28
ASIR1A;PARE;Hunter;Riggs;9.83
ASIR1A;PARE;Beniamino;Iffe;6.46
ASIR1A;PARE;Parker;Bignell;9.07
ASIR1A;PARE;Harriet;Eck;9.33
ASIR1A;PARE;Kate;Jovanovic;6.49
ASIR1A;PARE;Kasey;Newsham;5.7
ASIR1A;PARE;Lucita;Bugbird;3.44
ASIR1A;PARE;Bordy;Caston;8.67
ASIR1A;PARE;Kissee;Itzkovitch;9.09
ASIR1A;PARE;Donnell;Fishburn;9.88
ASIR1A;PARE;Marge;Ducker;1.17
ASIR1A;PARE;Lorne;Deely;6.73
ASIR1B;PARE;Susannah;Searston;1.43
ASIR1B;PARE;Charlena;Gunn;2.7
ASIR1B;PARE;Cortie;Sallans;0.19
ASIR1B;PARE;Linnea;Fforde;6.69
ASIR1B;PARE;Archie;Baylay;7.41
ASIR1B;PARE;Bel;Wilsee;4.07
ASIR1B;PARE;Neysa;Drewry;1.26
ASIR1B;PARE;Consuela;MacNamee;0.84
ASIR1B;PARE;Zandra;Huygen;8.06
ASIR1B;PARE;Maurise;Ekell;2.08
ASIR1B;PARE;Corabella;Ladbury;6.12
ASIR1B;PARE;Gnni;Vearnals;0.33
ASIR1B;PARE;Jone;Chidzoy;3.51
ASIR1B;PARE;Nicolina;Flores;6.21
ASIR1B;PARE;Lulu;Torbeck;5.79
ASIR1B;PARE;Maxie;Crewther;5.64
ASIR1B;PARE;Francis;Gealy;3.29
ASIR1B;PARE;Barthel;Rees;0.6
ASIR1B;PARE;Shellie;Doyland;3.66
ASIR1B;PARE;Evangelia;Tees;3.09
ASIR1B;PARE;Genni;Northey;3.6
DAM1A;ENDE;Emmet;Cicerone;1.73
DAM1A;ENDE;Ring;Dunbabin;3.68
DAM1A;ENDE;Arline;Boice;2.22
DAM1A;ENDE;Jacynth;Osbaldeston;1.54
DAM1A;ENDE;Sherwood;Fowler;7.63
DAM1A;ENDE;Beniamino;Feldmus;0.41
DAM1A;ENDE;Melessa;Hamper;7.05
DAM1A;ENDE;Chrysa;Gatecliffe;8.83
DAM1A;ENDE;Demetris;Sherston;0.38
DAM1A;ENDE;Myca;Horribine;8.32
DAM1A;ENDE;Atlanta;Collcott;1.75
DAM1A;ENDE;Beitris;MacLise;3.92
DAM1A;ENDE;Fanchon;Yanson;5.08
DAM1A;ENDE;Kelby;Rings;0.09
DAM1A;ENDE;Domingo;Shrive;3.22
DAM1A;ENDE;Ethelbert;Randleson;5.68
DAM1A;ENDE;Augie;Kroger;6.09
DAM1A;ENDE;Eddie;Gout;0.69
DAM1A;ENDE;Andie;Ruxton;4.95
DAM1A;ENDE;Latia;Avramchik;7.85
DAM1A;ENDE;Liesa;Georgeson;7.81
DAM1A;ENDE;Park;Olsson;6.77
DAW1;ENDE;Dannie;Pardy;5.47
DAW1;ENDE;Samantha;Oag;8.9
DAW1;ENDE;West;Caillou;0.39
DAW1;ENDE;Janek;Jozef;9.27
DAW1;ENDE;Carmencita;Penticoot;9.33
DAW1;ENDE;Petra;O'Gorman;7.69
DAW1;ENDE;Chery;Hamber;1.52
DAW1;ENDE;Tobe;Antunes;5.61
DAW1;ENDE;Noemi;Lowe;8.04
DAW1;ENDE;Mallissa;Divisek;7.58
